fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221119 021753	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	751	1	1	1	0.1	50	0.5	FALSE	668111	0.0632725135919822	0.572476515197158	0.620790108058321	9.6727378255794	0.0034761082189625	16199	45602000	83
20221119 032910	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2162	1	1	1	0.1	50	0.5	FALSE	668111	0.0399544483337645	0.336259455299824	0.559903002015038	7.98316123958433	0.0132569354861721	15928	46224000	84
20221119 040237	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1391	1	1	1	0.1	50	0.5	FALSE	668111	0.0730211223898826	0.623721117181043	0.836631748714968	5.7675218464297	0.0176228211230084	19343	43954000	85
20221119 042856	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	572	1	1	1	0.1	50	0.5	FALSE	668111	0.0654628442780726	0.341979933483082	0.706827515340749	8.87404019593792	0.0137604963052712	15269	45942000	86
20221119 052907	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1523	1	1	1	0.1	50	0.5	FALSE	668111	0.0183988186448659	0.42969936226253	0.73622801294164	9.19691872702517	0.013346501108511	16008	46624000	87
20221119 061909	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	962	1	1	1	0.1	50	0.5	FALSE	668111	0.0521693878161531	0.581796092736811	0.746272212660356	9.12067394833547	0.00573834575882922	15602	46316000	88
20221119 072420	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1609	1	1	1	0.1	50	0.5	FALSE	668111	0.0167630260303377	0.301787524630702	0.501271206200746	9.52833317728948	0.0144057759011827	16208	46784000	89
20221119 083501	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2295	1	1	1	0.1	50	0.5	FALSE	668111	0.0475156703107536	0.300188402048676	0.390039795625755	8.81590007627315	0.00634853645317714	16167	44786000	90
20221119 133446	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6126	1	1	1	0.1	50	0.5	FALSE	668111	0.00516530090179902	0.723129074760122	0.552042695150093	9.95577231514605	0.00647988769376906	15756	47288000	91
20221119 171952	589	2855205	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5425	1	1	1	0.1	50	0.5	FALSE	668111	0.00535137903753167	0.649767732766245	0.562071028532299	10.1972988628968	0.00530419216596807	16196	46488000	92
